Unnamed: 0,帖子id,评论用户id,评论用户名,评论者是否认证,评论id,评论时间,评论内容,评论点赞数,评论子回复数,评论翻译,情感结果,情感得分
411,3.66983e+18,1012578988,dongdongfan112829,False,1.80922e+16,2025-07-05 22:18:06,期待樊振东新赛季！！！超级期待！！！咚咚穿蓝色真的太好看啦！！！,3,0,期待樊振东新赛季！！！超级期待！！！咚咚穿蓝色真的太好看啦！！！,positive,0.95
412,3.66983e+18,8478809508,hanarhapsody,False,1.79125e+16,2025-07-05 22:10:03,owhhhh he's cute!,0,0,噢，他好可爱！,positive,0.95
413,3.66983e+18,55705952171,mayasummer6636,False,1.79026e+16,2025-07-05 22:03:55,永遠可以期待樊振東,3,0,永遠可以期待樊振東,positive,0.9
414,3.66983e+18,44481134847,sunsetbaibai,False,1.80549e+16,2025-07-05 21:58:58,🔥🔥🔥🔥❤️❤️❤️❤️樊振东加油 新的花路,5,0,🔥🔥🔥🔥❤️❤️❤️❤️樊振东加油 新的花路,positive,0.95
415,3.66983e+18,73548716104,my9951419,False,1.83119e+16,2025-07-05 21:54:35,瘦瘦的胖东,0,0,瘦瘦的胖东,neutral,0.5
416,3.66983e+18,65941970005,_tao_tao_t,False,1.79141e+16,2025-07-05 21:50:53,FZD❤️❤️,0,0,FZD❤️❤️,positive,0.95
417,3.66983e+18,65941970005,_tao_tao_t,False,1.80673e+16,2025-07-05 21:50:27,🥰🥰🥰❤️❤️❤️,0,0,🥰🥰🥰❤️❤️❤️,positive,0.99
418,3.66983e+18,74483824257,nicolezhang530,False,1.8072e+16,2025-07-05 21:37:18,Nice scarf 🥰👍,0,0,漂亮的围巾 🥰👍,positive,0.95
419,3.66983e+18,63335285780,3ang.lve,False,1.81099e+16,2025-07-05 21:20:27,期待东东的比赛🙌🩵🥰,0,0,期待东东的比赛🙌🩵🥰,positive,0.9
420,3.66983e+18,1312634022,aeon_kronos,False,1.8061e+16,2025-07-05 21:18:47,Träumchen!,0,0,小梦想！,positive,0.75
421,3.66983e+18,47838167303,lisiai7,False,1.79067e+16,2025-07-05 21:15:24,王者再臨！,0,0,王者再臨！,positive,0.95
422,3.66983e+18,62984811513,enshun1998,False,1.78875e+16,2025-07-05 21:12:55,期待樊振东德国🏓️联赛快乐、精彩😍,0,0,期待樊振东德国🏓️联赛快乐、精彩😍,positive,0.95
423,3.66983e+18,64573317784,still_stars2,False,1.80568e+16,2025-07-05 21:12:36,🔥🔥🔥Can’t wait！,0,0,🔥🔥🔥 迫不及待了！,positive,0.95
424,3.66983e+18,69566446668,ikkkkkk_00,False,1.79412e+16,2025-07-05 21:12:15,🔥🔥🔥,0,0,🔥🔥🔥,positive,0.95
425,3.66983e+18,64573317784,still_stars2,False,1.80565e+16,2025-07-05 21:11:41,Looking forward to seeing Fan Zhendong’s performance🥰,2,0,好期待看樊振东的表现🥰,positive,0.95
426,3.66983e+18,75861436836,elaine112211,False,1.80769e+16,2025-07-05 21:11:30,🥰🥰🥰,0,0,🥰🥰🥰,positive,0.95
427,3.66983e+18,69775091561,liuqing20131215,False,1.82129e+16,2025-07-05 21:08:03,Looking forward to seeing FZD🥰,0,0,期待看到FZD🥰,positive,0.9
428,3.66983e+18,8077673564,whattheheckel_tt,False,1.80278e+16,2025-07-05 21:02:48,❤️👏🏓,0,0,爱心 👏 乒乓球,positive,0.7
429,3.66983e+18,75015368583,36.1263450,False,1.78876e+16,2025-07-05 20:58:05,how to buy your team scarf in china? I really want to buy,0,0,在中国怎么购买你们的队围巾？我真的很想买。,positive,0.75
430,3.66983e+18,496941913,cindyfellow,False,1.80566e+16,2025-07-05 20:57:15,期待樊振东德甲之旅💙队服和毛巾我也想要啊啊🙌,0,0,期待樊振东德甲之旅💙队服和毛巾我也想要啊啊🙌,positive,0.92
431,3.66983e+18,2700225844,pin0920,False,1.83168e+16,2025-07-05 20:51:23,FZD 東哥加油💪🏻💚💚💚,0,0,FZD 東哥加油💪🏻💚💚💚,positive,0.95
432,3.66983e+18,50276991,jingyih0220,False,1.80606e+16,2025-07-05 20:41:57,Handsome @fanzhendong9248 🔥,0,0,帅哥 @fanzhendong9248 🔥,positive,0.95
433,3.66983e+18,57997308945,finn14616,False,1.80891e+16,2025-07-05 20:40:33,cute🥰🥰🥰,0,0,可爱🥰🥰🥰,positive,0.95
434,3.66983e+18,75469436804,yao.qijia,False,1.80902e+16,2025-07-05 20:40:28,🥰东哥一切都好🥰,0,0,🥰东哥一切都好🥰,positive,0.95
435,3.66983e+18,71727709395,fan.tastic0122,False,1.80799e+16,2025-07-05 20:35:59,期待樊振东新的赛场,0,0,期待樊振东新的赛场,positive,0.9
436,3.66983e+18,665132016,miaming_m,False,1.80763e+16,2025-07-05 20:29:29,期待小胖！！到时候去为你加油！,0,0,期待小胖！！到时候去为你加油！,positive,0.95
437,3.66983e+18,15379019097,ashleyhungmama,False,1.79109e+16,2025-07-05 20:27:23,🔥🩵🔥💙🔥🩵🔥💙,0,0,🔥💙🔥🩷🔥💙🔥🩷,neutral,0.5
438,3.66983e+18,51018053692,su_mmer2401,False,1.81675e+16,2025-07-05 20:23:03,fighting👏👏👏👏👏,1,0,加油👏👏👏👏👏,positive,0.95
439,3.66983e+18,2095284922,yiya_ya,False,1.81194e+16,2025-07-05 20:22:48,哥果然適合藍色🙌🙌🙌,1,0,哥果然適合藍色🙌🙌🙌,positive,0.9
440,3.66983e+18,32585177314,niuzaii,False,1.78483e+16,2025-07-05 20:22:38,🔥🔥🔥👏👏👏,1,0,🔥🔥🔥👏👏👏,positive,0.95
441,3.66983e+18,32353551639,carrie258036,False,1.83206e+16,2025-07-05 20:20:17,Please update more frequently🥰🥰🥰,4,0,请更频繁地更新🥰🥰🥰,positive,0.9
442,3.66983e+18,33456437112,jiangyin_clyy,False,1.80735e+16,2025-07-05 20:15:43,！！！！非常期待🥰,0,0,！！！！非常期待🥰,positive,0.9
443,3.66983e+18,69790005468,peony.rao,False,1.81081e+16,2025-07-05 20:13:04,🙌❤️,1,0,举手欢呼，爱心。,positive,0.95
444,3.66983e+18,32353551639,carrie258036,False,1.79371e+16,2025-07-05 20:08:35,德国见咚咚😍,5,0,德国见咚咚😍,positive,0.95
445,3.66983e+18,8652219216,hxxhzzbbb,False,1.79485e+16,2025-07-05 20:07:18,🥰🥰🥰🥰🥰,1,0,🥰🥰🥰🥰🥰,positive,0.99
446,3.66983e+18,44551521886,sunhuidong6,False,1.80642e+16,2025-07-05 20:05:09,樊振东德甲一切顺利,3,0,樊振东德甲一切顺利,positive,0.9
447,3.66983e+18,40142176234,fernando_carvas,False,1.80667e+16,2025-07-05 20:04:59,When It's going to be the first match?,0,2,第一场比赛什么时候开始？,neutral,0.5
448,3.66983e+18,7693640276,prettychen1980,False,1.79634e+16,2025-07-05 20:02:52,😎👍,0,0,😎👍,positive,0.95
449,3.66983e+18,3257784761,hikookkook,False,1.80846e+16,2025-07-05 19:50:46,🔥🔥👏👏can’t wait it,0,0,🔥🔥👏👏 迫不及待了,positive,0.95
450,3.66983e+18,45701135620,haruskyes,False,1.80354e+16,2025-07-05 19:50:40,"So excited, looking forward to his first match 👏🔥",0,0,太激动了，期待他的第一场比赛👏🔥,positive,0.95
451,3.66983e+18,6724968896,jujujuju1007,False,1.81778e+16,2025-07-05 19:50:26,"Dongdong, Grüße aus Montréal! Warte auf mich! Hoffe, dass ich mir morgen ein Ticket holen kann… dann buche ich sofort meinen Flug. Das Ticket muss ich haben, den Schal auch! 🏓🧣",1,0,冬冬，来自蒙特利尔的问候！等我！希望我明天能买到票……然后我就立刻订机票。票我一定要拿到，围巾也要！🏓🧣,positive,0.75
452,3.66983e+18,72533090798,fan.yin.fam,False,1.80809e+16,2025-07-05 19:48:12,东哥👏👏👏,0,0,东哥👏👏👏,positive,0.95
453,3.66983e+18,70368641789,qiuqiu721021,False,1.81047e+16,2025-07-05 19:47:38,期待樊振东😍😍😍,0,0,期待樊振东😍😍😍,positive,0.95
454,3.66983e+18,353203696,_hana9502,False,1.79715e+16,2025-07-05 19:46:06,cute～😆👏,0,0,可爱～😆👏,positive,0.95
455,3.66983e+18,60200623192,vvcheng1,False,1.80175e+16,2025-07-05 19:45:16,👏👏👏👏👏,0,0,热烈鼓掌！,positive,0.95
456,3.66983e+18,58255648378,ja_nis1945,False,1.85112e+16,2025-07-05 19:41:38,How to buy this scarf and Fan Zhendong's jersey?,22,3,如何购买这条围巾和樊振东的球衣？,neutral,0.5
457,3.66983e+18,33766997462,szeki0705_,False,1.79306e+16,2025-07-05 19:40:36,👏👏,1,0,👏👏,positive,0.9
458,3.66983e+18,71200566928,kyung._yeon,False,1.80835e+16,2025-07-05 19:35:55,东东好帅😍,0,0,东东好帅😍,positive,0.95
459,3.66983e+18,49165444870,yuan_nynj,False,1.81505e+16,2025-07-05 19:35:48,Thank you for sharing. May a successful 2025-2026 Season!! Thrilled to see Fan Zhendong’s smile again and looking forward to every matches in Germany.,6,0,谢谢分享。祝愿2025-2026赛季一切顺利！很高兴再次看到樊振东的笑容，期待他在德国的每一场比赛。,positive,0.92
460,3.66983e+18,5443427573,haidilao0524,False,1.78965e+16,2025-07-05 19:34:41,瘦了😍,0,0,瘦了😍,positive,0.95
461,3.66983e+18,70274118380,syaki9033,False,1.79123e+16,2025-07-05 19:33:01,期待樊振东给德甲带来点小小震撼😍,0,0,期待樊振东给德甲带来点小小震撼😍,positive,0.85
462,3.66983e+18,1204729180,loveyou_yeolhwi,False,1.79205e+16,2025-07-05 19:32:09,have fun🙌,0,0,玩得开心🙌,positive,0.9
463,3.66983e+18,57019614784,crescepianopiano,False,1.79459e+16,2025-07-05 19:27:26,Bravo! Non vedo l’ora di vedere partite della nuova stagione.🔥🏓️,0,0,太棒了！我迫不及待地想看新赛季的比赛了。🔥🏓️,positive,0.92
464,3.66983e+18,361741473,cf_1004,False,1.80368e+16,2025-07-05 19:24:46,🔥🔥🔥,0,0,🔥🔥🔥,positive,0.99
465,3.66983e+18,69751422114,happy62563,False,1.81316e+16,2025-07-05 19:23:35,東東加油，可愛的暴力熊貓,0,0,東東加油，可愛的暴力熊貓,positive,0.95
466,3.66983e+18,69969515342,donger1229,False,1.80958e+16,2025-07-05 19:22:32,东东好可爱🥰🥰期待比赛的东东,0,0,东东好可爱🥰🥰期待比赛的东东,positive,0.95
467,3.66983e+18,70126375286,lidamin22,False,1.80598e+16,2025-07-05 19:20:57,前途是光明的fzd,0,0,前途是光明的fzd,positive,0.9
468,3.66983e+18,73413376436,sun_owhy,False,1.80859e+16,2025-07-05 19:15:45,期待👏😍,0,0,期待👏😍,positive,0.95
469,3.66983e+18,34340382723,lilixinnnn,False,1.78855e+16,2025-07-05 19:14:30,期待樊振东🔥🔥🔥,0,0,期待樊振东🔥🔥🔥,positive,0.95
470,3.66983e+18,75561241129,clothes5403,False,1.80249e+16,2025-07-05 19:13:09,樊振东超级棒！期待你的比赛，未来肯定越来越好👌🏻最喜欢东哥🥰,0,0,樊振东超级棒！期待你的比赛，未来肯定越来越好👌🏻最喜欢东哥🥰,positive,0.95
471,3.66983e+18,5662659293,zk_m_mara,False,1.79408e+16,2025-07-05 19:12:45,viel Spaß,0,0,玩得开心！,positive,0.9
472,3.66983e+18,72268283593,tiffanyyan0604,False,1.80036e+16,2025-07-05 19:12:37,东哥🔥🔥🔥,0,0,东哥🔥🔥🔥,positive,0.95
473,3.66983e+18,654766479,katehsu_kk,False,1.80823e+16,2025-07-05 19:12:19,期待樊振東的德甲比賽🌟,0,0,期待樊振東的德甲比賽🌟,positive,0.9
474,3.66983e+18,70184557387,ericawong602,False,1.80488e+16,2025-07-05 19:11:27,蓝色小🐱好瘦好帅，期待8.31日赛场见,0,0,蓝色小🐱好瘦好帅，期待8.31日赛场见,positive,0.9
475,3.66983e+18,65195439306,swpiehs.7,False,1.79942e+16,2025-07-05 19:10:55,Looking forward,0,0,期待着。,positive,0.7
476,3.66983e+18,73000958797,yaoodongdong_,False,1.80527e+16,2025-07-05 19:10:51,可爱咚咚 俺不中嘞🙌,0,0,可爱咚咚 俺不中嘞🙌,positive,0.9
477,3.66983e+18,54506770708,beautystyleelement,False,1.79399e+16,2025-07-05 19:08:22,Best wish with you,0,0,祝你一切顺利。,positive,0.9
478,3.66983e+18,54506770708,beautystyleelement,False,1.79343e+16,2025-07-05 19:08:06,Looking forward,0,0,期待着,positive,0.7
479,3.66983e+18,51717140699,1800_winnie,False,1.80648e+16,2025-07-05 19:07:57,期待樊振东,3,0,期待樊振东,positive,0.9
480,3.66983e+18,1723664429,chyi036,False,1.80369e+16,2025-07-05 19:06:45,樊振東加油🐼,0,0,樊振東加油🐼,positive,0.9
481,3.66983e+18,70321243195,weixiao7659,False,1.80875e+16,2025-07-05 19:06:41,😍,0,0,😍,positive,0.95
482,3.66983e+18,70566912279,ruiiozi_3273,False,1.83753e+16,2025-07-05 19:06:40,期待🔥🔥,0,0,期待🔥🔥,positive,0.9
483,3.66983e+18,70321243195,weixiao7659,False,1.80182e+16,2025-07-05 19:06:39,FZD!hero!!!!,0,0,FZD！英雄！！！！,positive,0.95
484,3.66983e+18,7287149734,monkey_danji,False,1.8108e+16,2025-07-05 19:05:57,樊振东，加油！👏❤️,0,0,樊振东，加油！👏❤️,positive,0.95
485,3.66983e+18,318100894,j1amei,False,1.80379e+16,2025-07-05 19:05:36,happy 東❤️❤️❤️,0,0,开心 东❤️❤️❤️,positive,0.95
486,3.66983e+18,27196842613,eva_._eee,False,1.83814e+16,2025-07-05 19:05:17,Can't wait😍,0,0,迫不及待了😍,positive,0.95
487,3.66983e+18,357822297,minghui0527,False,1.80988e+16,2025-07-05 19:05:17,东哥！东哥！🙌🙌,0,0,东哥！东哥！🙌🙌,positive,0.95
488,3.66983e+18,49342391827,chloe.april_,False,1.79378e+16,2025-07-05 19:05:02,🔥🔥🔥🔥,0,0,🔥🔥🔥🔥,positive,0.95
489,3.66983e+18,5750337459,nm.uaroay,False,1.80557e+16,2025-07-05 19:02:01,啊，以后终于不会有人问，“萨尔，在哪里？法国吗？” 了😂,0,0,啊，以后终于不会有人问，“萨尔，在哪里？法国吗？” 了😂,positive,0.9
490,3.66983e+18,484655182,allitarom,False,1.81122e+16,2025-07-05 18:56:39,🙌🙌💯🏓💯🏓💪💪,0,0,🙌🙌💯乒乓球💯乒乓球💪💪,positive,0.95
491,3.66983e+18,73576767147,fanyouan9701,False,1.80896e+16,2025-07-05 18:53:04,新的赛季，与樊振东选手一起出发🙌,4,0,新的赛季，与樊振东选手一起出发🙌,positive,0.9
492,3.66983e+18,6367734788,littlebear0410,False,1.82764e+16,2025-07-05 18:52:17,Legend！！！！！！！,0,0,传奇！！！！！！！,positive,0.95
493,3.66983e+18,1103113331,sherlincheung,False,1.80794e+16,2025-07-05 18:51:33,Can't wait🔥🔥😍😍,0,0,迫不及待了🔥🔥😍😍,positive,0.95
494,3.66983e+18,3401327864,leungvinci,False,1.79725e+16,2025-07-05 18:45:20,Looking forward to the new season starts. Really excited 😍😍🔥🔥,0,0,期待新赛季开始。真是太激动了 😍😍🔥🔥,positive,0.95
495,3.66983e+18,1221956791,sukie_yang,False,1.79082e+16,2025-07-05 18:45:11,Looking forward to seeing Fanzhendong,0,0,期待见到范镇东。,positive,0.75
496,3.66983e+18,4837657327,jasminebriz,False,1.80174e+16,2025-07-05 18:44:09,东东太可爱了，帅气又迷人,0,0,东东太可爱了，帅气又迷人,positive,0.95
497,3.66983e+18,4837657327,jasminebriz,False,1.80377e+16,2025-07-05 18:43:22,Where to purchase the jersey and banner? So exciting! FZD is a legend 💙,0,0,在哪儿可以买到球衣和横幅？太激动了！FZD是传奇 💙,positive,0.9
498,3.66983e+18,74587339188,zhangluyao0122,False,1.80602e+16,2025-07-05 18:41:57,Ich freue mich auf die Leistung von Fan Zhendong im Club❤️,0,0,我期待樊振东在俱乐部里的表现❤️,positive,0.92
499,3.66983e+18,66453940110,rueciii,False,1.78453e+16,2025-07-05 18:41:12,I cannot wait to fly to Gernamy!,0,0,我等不及飞往德国了！,positive,0.9
500,3.66983e+18,52932373331,cocoffee51,False,1.80649e+16,2025-07-05 18:29:38,blue 🐼,0,0,蓝色 🐼,neutral,0.5
501,3.66983e+18,33439038463,samuel_elijah98,False,1.8098e+16,2025-07-05 18:21:44,Willkommen i. Deutschland Legende,0,0,欢迎来到德国，传奇人物。,positive,0.75
502,3.66983e+18,32499994549,eleven61777,False,1.80525e+16,2025-07-05 18:18:55,樊振东加油🙌,0,0,樊振东加油🙌,positive,0.95
503,3.66983e+18,545638096,siemazc,False,1.78839e+16,2025-07-05 18:05:25,I need this coat and a towel.,0,1,我需要这件外套和一条毛巾。,neutral,0.5
504,3.66983e+18,294656778,sean.sheeeeen,False,1.81055e+16,2025-07-05 17:59:54,Go Go Go FZD😍❤️,4,0,加油加油加油 FZD😍❤️,positive,0.95
505,3.66983e+18,545638096,siemazc,False,1.80719e+16,2025-07-05 17:58:14,👏👏👏looking forward,0,0,👏👏👏 期待着,positive,0.9
506,3.66983e+18,1805873987,winsfish2000,False,1.80355e+16,2025-07-05 17:50:57,❤️have fun,0,0,玩得开心！,positive,0.9
507,3.66983e+18,1264094626,rennylin329,False,1.80019e+16,2025-07-05 17:50:18,See you soon!,0,0,回头见！,neutral,0.5
508,3.66983e+18,4506866164,llchuochuo,False,1.80646e+16,2025-07-05 17:48:13,蓝色小熊猫！,1,0,蓝色小熊猫！,positive,0.75
509,3.66983e+18,2964745039,aliceffff8888,False,1.83478e+16,2025-07-05 17:46:00,❤️❤️🔥🔥👏👏,0,0,❤️❤️🔥🔥👏👏,positive,0.95
510,3.66983e+18,69768763994,lindylee0317,False,1.80343e+16,2025-07-05 17:45:06,嘿嘿嘿好开心嘿嘿嘿😍😍,0,0,嘿嘿嘿好开心嘿嘿嘿😍😍,positive,0.95
511,3.66983e+18,10330661047,che.che.234,False,1.81033e+16,2025-07-05 17:42:33,"Đông Đông bé cưng, Fan Thiếu Hoàng mãi xịnnnnnn 🔥",0,0,东东小可爱，范少皇永远香~~~~ 🔥,positive,0.95
512,3.66983e+18,72599198347,wolf.2596215,False,1.80349e+16,2025-07-05 17:40:46,Looking forward to seeing your first show!👍,0,0,期待看你的第一场演出！👍,positive,0.95
513,3.66983e+18,345258359,j_wujian,False,1.83743e+16,2025-07-05 17:37:13,Bravo 🤩 快乐乒乓🏓 咚咚加油！,0,0,Bravo 🤩 快乐乒乓🏓 咚咚加油！,positive,0.95
514,3.66983e+18,45306852,sonia_syd888,False,1.79339e+16,2025-07-05 17:33:18,👏👏👏How can we purchase his jersey please?,0,1,👏👏👏请问我们可以在哪里购买他的球衣呢？,positive,0.7
515,3.66983e+18,1300405643,echo831_,False,1.80912e+16,2025-07-05 17:32:36,Fan Zhendong👏👏👏,0,0,樊振东👏👏👏,positive,0.95
516,3.66983e+18,2217325191,yolo_hakunamatata_,False,1.80369e+16,2025-07-05 17:28:01,See you in the August! Cute kungfu panda 🐼,1,0,八月见！可爱的功夫熊猫 🐼,positive,0.9
517,3.66983e+18,2217325191,yolo_hakunamatata_,False,1.79006e+16,2025-07-05 17:27:05,Why does he look so cute!!!??? 🥰 OMG,0,0,他看起来好可爱啊！！！🥰 天哪,positive,0.95
518,3.66983e+18,3242537828,yanzhiran001,False,1.83098e+16,2025-07-05 17:24:09,比赛日程在哪,0,0,比赛日程在哪,neutral,0.5
519,3.66983e+18,3242537828,yanzhiran001,False,1.81574e+16,2025-07-05 17:23:51,❤️,0,0,❤️,positive,0.99
520,3.66983e+18,69807832296,shanwang816,False,1.8085e+16,2025-07-05 17:21:28,真帅，期待新赛季❤️❤️,0,0,真帅，期待新赛季❤️❤️,positive,0.95
521,3.66983e+18,69580375508,candybaby0122,False,1.79177e+16,2025-07-05 17:12:41,期待樊振东！！！,0,0,期待樊振东！！！,positive,0.95
522,3.66983e+18,6480768801,yi_alegria,False,1.79184e+16,2025-07-05 17:11:40,"All the best, team Saarbrücken! 👏🏻💪🏻",0,0,祝萨尔布吕肯队一切顺利！👏🏻💪🏻,positive,0.9
523,3.66983e+18,1592794691,dipperdip,False,1.79343e+16,2025-07-05 17:08:31,👏👏👏🔥🔥🔥,0,0,👏👏👏🔥🔥🔥,positive,0.95
524,3.66983e+18,48241658550,minmi_m2,False,1.84107e+16,2025-07-05 17:08:09,期待樊振东的德甲之旅👏,0,0,期待樊振东的德甲之旅👏,positive,0.9
525,3.66983e+18,3450905814,kaleidoscope___13,False,1.81292e+16,2025-07-05 17:05:15,Can’t wait 👏,0,0,迫不及待了👏,positive,0.95
526,3.66983e+18,69774107569,huxiao123339,False,1.79343e+16,2025-07-05 17:03:36,太赞了😍,0,0,太赞了😍,positive,0.95
527,3.66983e+18,57638291362,arrows_n11,False,1.80664e+16,2025-07-05 17:00:49,"Love it, I wanna one when I come😍",0,0,太喜欢了，我来的时候也想来一个😍,positive,0.95
528,3.66983e+18,72827203997,ttone_se,False,1.82737e+16,2025-07-05 16:59:54,😍,0,0,😍,positive,0.95
